model	sample_size	rep	mut_count	mean_MAF	median_MAF	sd_MAF	Q1_MAF	Q3_MAF
Neu/DFE2	100	92	0	NA	NA	NA	NA	NA
Neu/DFE2	100	93	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	94	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	100	95	0	NA	NA	NA	NA	NA
Neu/DFE2	100	96	2	0.09	0.09	0.08485281374238571	0.06	0.12
Neu/DFE2	100	97	0	NA	NA	NA	NA	NA
Neu/DFE2	100	98	2	0.04	0.04	0.014142135623730954	0.035	0.045000000000000005
Neu/DFE2	100	99	0	NA	NA	NA	NA	NA
Neu/DFE2	100	100	1	0.12	0.12	NA	0.12	0.12
Neu/DFE2	1000	1	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	2	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	3	1	0.025	0.025	NA	0.025	0.025
Neu/DFE2	1000	4	2	0.0465	0.0465	0.017677669529663684	0.04025	0.05275
Neu/DFE2	1000	5	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	6	1	0.092	0.092	NA	0.092	0.092
Neu/DFE2	1000	7	2	0.037500000000000006	0.037500000000000006	0.006363961030678929	0.035250000000000004	0.03975
Neu/DFE2	1000	8	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	9	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	10	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	11	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	12	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	13	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	14	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	15	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	16	2	0.0755	0.0755	0.06151828996322963	0.05375	0.09725
Neu/DFE2	1000	17	1	0.083	0.083	NA	0.083	0.083
Neu/DFE2	1000	18	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	19	1	0.059	0.059	NA	0.059	0.059
Neu/DFE2	1000	20	2	0.049	0.049	0.008485281374238573	0.046	0.052000000000000005
Neu/DFE2	1000	21	3	0.278	0.396	0.2052486297152797	0.2185	0.3965
Neu/DFE2	1000	22	1	0.269	0.269	NA	0.269	0.269
Neu/DFE2	1000	23	1	0.033	0.033	NA	0.033	0.033
Neu/DFE2	1000	24	1	0.296	0.296	NA	0.296	0.296
Neu/DFE2	1000	25	1	0.035	0.035	NA	0.035	0.035
Neu/DFE2	1000	26	1	0.025	0.025	NA	0.025	0.025
Neu/DFE2	1000	27	1	0.027	0.027	NA	0.027	0.027
Neu/DFE2	1000	28	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	29	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	30	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	31	1	0.025	0.025	NA	0.025	0.025
Neu/DFE2	1000	32	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	33	1	0.116	0.116	NA	0.116	0.116
Neu/DFE2	1000	34	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	35	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	36	2	0.09	0.09	0.012727922061357857	0.08549999999999999	0.09450000000000001
Neu/DFE2	1000	37	2	0.0885	0.0885	0.08697413408594534	0.057749999999999996	0.11925
Neu/DFE2	1000	38	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	39	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	40	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	41	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	42	1	0.094	0.094	NA	0.094	0.094
Neu/DFE2	1000	43	2	0.0585	0.0585	0.03464823227814083	0.04625	0.07075000000000001
Neu/DFE2	1000	44	1	0.029	0.029	NA	0.029	0.029
Neu/DFE2	1000	45	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	46	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	47	1	0.427	0.427	NA	0.427	0.427
Neu/DFE2	1000	48	2	0.0445	0.0445	0.0021213203435596446	0.04375	0.04525
Neu/DFE2	1000	49	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	50	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	51	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	52	1	0.026	0.026	NA	0.026	0.026
Neu/DFE2	1000	53	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	54	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	55	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	56	2	0.0675	0.0675	0.009192388155425116	0.06425	0.07075
Neu/DFE2	1000	57	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	58	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	59	1	0.102	0.102	NA	0.102	0.102
Neu/DFE2	1000	60	1	0.306	0.306	NA	0.306	0.306
Neu/DFE2	1000	61	1	0.234	0.234	NA	0.234	0.234
Neu/DFE2	1000	62	2	0.026	0.026	0	0.026	0.026
Neu/DFE2	1000	63	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	64	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	65	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	66	3	0.06033333333333333	0.038	0.03955165398985652	0.0375	0.072
Neu/DFE2	1000	67	2	0.0615	0.0615	0.027577164466275353	0.051750000000000004	0.07125
Neu/DFE2	1000	68	1	0.077	0.077	NA	0.077	0.077
Neu/DFE2	1000	69	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	70	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	71	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	72	1	0.043	0.043	NA	0.043	0.043
Neu/DFE2	1000	73	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	74	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	75	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	76	1	0.03	0.03	NA	0.03	0.03
Neu/DFE2	1000	77	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	78	1	0.071	0.071	NA	0.071	0.071
Neu/DFE2	1000	79	2	0.0345	0.0345	0.006363961030678929	0.03225	0.03675
Neu/DFE2	1000	80	2	0.0395	0.0395	0.0021213203435596446	0.03875	0.04025
Neu/DFE2	1000	81	2	0.07050000000000001	0.07050000000000001	7.071067811865383e-4	0.07025	0.07075
Neu/DFE2	1000	82	1	0.399	0.399	NA	0.399	0.399
Neu/DFE2	1000	83	2	0.032	0.032	0.009899494936611665	0.028500000000000004	0.0355
Neu/DFE2	1000	84	1	0.033	0.033	NA	0.033	0.033
Neu/DFE2	1000	85	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	86	2	0.056499999999999995	0.056499999999999995	0.027577164466275353	0.04675	0.06624999999999999
Neu/DFE2	1000	87	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	88	2	0.055	0.055	0.0014142135623730963	0.0545	0.0555
Neu/DFE2	1000	89	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	90	2	0.1895	0.1895	0.14919953083036153	0.13674999999999998	0.24225
Neu/DFE2	1000	91	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	92	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	93	1	0.025	0.025	NA	0.025	0.025
Neu/DFE2	1000	94	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	95	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	96	1	0.194	0.194	NA	0.194	0.194
Neu/DFE2	1000	97	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	98	1	0.031	0.031	NA	0.031	0.031
Neu/DFE2	1000	99	0	NA	NA	NA	NA	NA
Neu/DFE2	1000	100	1	0.107	0.107	NA	0.107	0.107
Sel/DFE1	100	1	13	0.0923076923076923	0.06	0.098755071275171	0.03	0.09
Sel/DFE1	100	2	7	0.06857142857142856	0.05	0.060944940022004394	0.03	0.07
Sel/DFE1	100	3	11	0.08727272727272728	0.07	0.06798395532637228	0.035	0.1
Sel/DFE1	100	4	9	0.04111111111111111	0.04	0.011666666666666667	0.03	0.05
Sel/DFE1	100	5	4	0.14750000000000002	0.035	0.22838198994958717	0.03	0.1525
Sel/DFE1	100	6	6	0.14	0.07	0.17618172436436194	0.042499999999999996	0.1275
Sel/DFE1	100	7	6	0.05666666666666667	0.04	0.03723797345005051	0.04	0.055
Sel/DFE1	100	8	8	0.1225	0.07	0.15563235065830167	0.03	0.13
Sel/DFE1	100	9	11	0.07363636363636364	0.05	0.09912343085998662	0.03	0.06
Sel/DFE1	100	10	13	0.07461538461538461	0.04	0.10227539494060343	0.03	0.06
Sel/DFE1	100	11	6	0.11666666666666667	0.085	0.10112698288126007	0.03	0.2075
Sel/DFE1	100	12	14	0.15571428571428572	0.07	0.14221945586442672	0.04	0.315
Sel/DFE1	100	13	10	0.097	0.075	0.06992853494818836	0.052500000000000005	0.1275
Sel/DFE1	100	14	7	0.11714285714285713	0.11	0.09411239481143202	0.045	0.14500000000000002
Sel/DFE1	100	15	13	0.06615384615384616	0.05	0.045007121943543844	0.04	0.07
Sel/DFE1	100	16	10	0.10200000000000001	0.055	0.10962562555250382	0.0325	0.12
Sel/DFE1	100	17	10	0.099	0.06	0.1196708448667056	0.042499999999999996	0.08749999999999998
Sel/DFE1	100	18	10	0.098	0.05	0.12821856339859683	0.0325	0.0675
Sel/DFE1	100	19	11	0.13090909090909092	0.03	0.15036319665759607	0.03	0.19
Sel/DFE1	100	20	8	0.14625	0.10500000000000001	0.12477837495793434	0.07	0.16749999999999998
Sel/DFE1	100	21	9	0.06	0.05	0.05024937810560445	0.03	0.06
Sel/DFE1	100	22	16	0.06375	0.055	0.045880278987817845	0.0375	0.065
Sel/DFE1	100	23	11	0.11	0.05	0.10119288512538815	0.03	0.21000000000000002
Sel/DFE1	100	24	10	0.052000000000000005	0.04	0.033928028399998596	0.03	0.05750000000000001
Sel/DFE1	100	25	13	0.06538461538461539	0.04	0.08201782170310962	0.03	0.04
Sel/DFE1	100	26	18	0.08888888888888889	0.06	0.07895560099261215	0.05	0.0775
Sel/DFE1	100	27	6	0.06333333333333334	0.045	0.0496655480858378	0.0325	0.065
Sel/DFE1	100	28	14	0.10142857142857141	0.045	0.09804686029234597	0.03	0.15
Sel/DFE1	100	29	10	0.081	0.05	0.10332795684937675	0.03	0.07
Sel/DFE1	100	30	12	0.0825	0.04	0.08791783354101404	0.04	0.065
Sel/DFE1	100	31	10	0.1	0.04	0.14445299120013633	0.03	0.0675
Sel/DFE1	100	32	11	0.10181818181818182	0.07	0.08704230946133977	0.035	0.135
Sel/DFE1	100	33	13	0.06923076923076923	0.05	0.04627121827903	0.04	0.09
Sel/DFE1	100	34	12	0.0825	0.03	0.11802349534963558	0.03	0.045
Sel/DFE1	100	35	13	0.06923076923076923	0.04	0.08015209900157932	0.03	0.06
Sel/DFE1	100	36	7	0.10428571428571429	0.03	0.17154757774032087	0.03	0.06
Sel/DFE1	100	37	8	0.10125	0.065	0.11419751060584214	0.0375	0.08750000000000001
Sel/DFE1	100	38	13	0.04384615384615385	0.03	0.01980675875320574	0.03	0.06
Sel/DFE1	100	39	9	0.05888888888888889	0.05	0.036552853665768846	0.04	0.06
Sel/DFE1	100	40	7	0.13	0.06	0.12013880860626736	0.035	0.21000000000000002
Sel/DFE1	100	41	8	0.05	0.05	0.013093073414159545	0.04	0.06
Sel/DFE1	100	42	4	0.0975	0.060000000000000005	0.08920949127381757	0.04750000000000001	0.11
Sel/DFE1	100	43	12	0.05	0.045	0.019540168418367893	0.04	0.052500000000000005
Sel/DFE1	100	44	6	0.08999999999999998	0.045	0.11815244390193544	0.0325	0.057499999999999996
Sel/DFE1	100	45	9	0.11888888888888889	0.08	0.10705657901834482	0.05	0.15
Sel/DFE1	100	46	13	0.12461538461538461	0.05	0.13426437754267911	0.03	0.27
Sel/DFE1	100	47	13	0.10461538461538461	0.05	0.13457435272092677	0.04	0.09
Sel/DFE1	100	48	11	0.12727272727272726	0.07	0.1638347282532558	0.03	0.09
Sel/DFE1	100	49	11	0.08545454545454545	0.04	0.11792910042594544	0.035	0.05
Sel/DFE1	100	50	14	0.05928571428571428	0.04	0.06044250742066137	0.03	0.057499999999999996
Sel/DFE1	100	51	14	0.08928571428571429	0.07500000000000001	0.06764889966860975	0.04	0.125
Sel/DFE1	100	52	13	0.10307692307692308	0.05	0.10672274167085286	0.04	0.11
Sel/DFE1	100	53	14	0.08642857142857144	0.065	0.07520302191730399	0.04	0.08750000000000001
Sel/DFE1	100	54	8	0.0925	0.04	0.08664376986917674	0.0375	0.135
Sel/DFE1	100	55	11	0.06545454545454546	0.03	0.08583281847447821	0.03	0.05
Sel/DFE1	100	56	15	0.11	0.03	0.14157279803287476	0.03	0.11
Sel/DFE1	100	57	5	0.046	0.04	0.02073644135332772	0.03	0.05
Sel/DFE1	100	58	9	0.1311111111111111	0.09999999999999998	0.10493384159131462	0.07	0.19
Sel/DFE1	100	59	13	0.1176923076923077	0.1	0.09001424388708769	0.04	0.15
Sel/DFE1	100	60	9	0.08666666666666667	0.07	0.08631338250816036	0.04	0.08
Sel/DFE1	100	61	11	0.10181818181818182	0.04	0.1475681660669524	0.03	0.045
Sel/DFE1	100	62	10	0.206	0.235	0.16269945024833707	0.03	0.34249999999999997
Sel/DFE1	100	63	10	0.086	0.06	0.1001332445627658	0.03	0.0825
Sel/DFE1	100	64	12	0.065	0.03	0.06735253251633258	0.03	0.05500000000000001
Sel/DFE1	100	65	9	0.04666666666666667	0.04	0.020615528128088305	0.03	0.05
Sel/DFE1	100	66	13	0.09307692307692307	0.04	0.11520884047275592	0.03	0.11
Sel/DFE1	100	67	7	0.05428571428571429	0.05	0.02699206232527312	0.03	0.07
Sel/DFE1	100	68	17	0.12941176470588237	0.08	0.11382390940809044	0.03	0.18
Sel/DFE1	100	69	11	0.10181818181818182	0.04	0.14952044554629854	0.03	0.05
Sel/DFE1	100	70	10	0.07100000000000001	0.05	0.04748099034818508	0.0325	0.09
Sel/DFE1	100	71	11	0.12090909090909092	0.05	0.13663488174361227	0.045	0.14
Sel/DFE1	100	72	12	0.059166666666666666	0.05	0.03987670391533778	0.03	0.05750000000000001
Sel/DFE1	100	73	8	0.07250000000000001	0.07	0.03654742515847437	0.04500000000000003	0.095
Sel/DFE1	100	74	11	0.08727272727272728	0.05	0.08707363654871769	0.03	0.08499999999999999
Sel/DFE1	100	75	7	0.04428571428571429	0.03	0.029358214555806388	0.03	0.04
Sel/DFE1	100	76	3	0.043333333333333335	0.03	0.023094010767585032	0.03	0.05
Sel/DFE1	100	77	14	0.05928571428571429	0.03	0.0749835146717428	0.03	0.04
Sel/DFE1	100	78	6	0.058333333333333334	0.03	0.06013872850889571	0.03	0.045000000000000005
Sel/DFE1	100	79	14	0.13357142857142856	0.065	0.13770688731209785	0.0325	0.1875
Sel/DFE1	100	80	4	0.10500000000000001	0.07	0.09983319421247959	0.045000000000000005	0.13
Sel/DFE1	100	81	5	0.11599999999999999	0.03	0.14310835055998652	0.03	0.13
Sel/DFE1	100	82	7	0.17428571428571427	0.06	0.21616792414364214	0.04	0.28
Sel/DFE1	100	83	13	0.11615384615384616	0.08	0.09358939234215788	0.04	0.18
Sel/DFE1	100	84	6	0.11166666666666666	0.045	0.11565754046609614	0.03	0.2025
Sel/DFE1	100	85	12	0.09333333333333334	0.05	0.1076470101204803	0.03	0.09250000000000001
Sel/DFE1	100	86	4	0.1325	0.08	0.14056433876817168	0.060000000000000005	0.1525
Sel/DFE1	100	87	12	0.11249999999999999	0.05	0.14007303289875087	0.03	0.0925
Sel/DFE1	100	88	10	0.063	0.04	0.0480855718716355	0.03	0.0675
Sel/DFE1	100	89	5	0.154	0.06	0.18796276226955166	0.05	0.15
Sel/DFE1	100	90	6	0.205	0.175	0.18360283222216373	0.045	0.35
Sel/DFE1	100	91	4	0.057499999999999996	0.055	0.032015621187164243	0.03	0.08249999999999999
Sel/DFE1	100	92	11	0.0809090909090909	0.05	0.09449386704485592	0.035	0.06
Sel/DFE1	100	93	12	0.06999999999999999	0.03	0.0839913415450989	0.03	0.052500000000000005
Sel/DFE1	100	94	14	0.09785714285714286	0.035	0.12090546665941897	0.03	0.105
Sel/DFE1	100	95	12	0.08666666666666667	0.065	0.08337574678235361	0.0375	0.0975
Sel/DFE1	100	96	9	0.10777777777777778	0.03	0.1563471919941143	0.03	0.03
Sel/DFE1	100	97	10	0.097	0.04	0.14047933814068334	0.04	0.08
Sel/DFE1	100	98	6	0.15166666666666667	0.095	0.16363577440971355	0.042499999999999996	0.17750000000000002
Sel/DFE1	100	99	5	0.066	0.03	0.07503332592921629	0.03	0.04
Sel/DFE1	100	100	16	0.0775	0.04	0.0998999499499374	0.03	0.06
Sel/DFE1	1000	1	6	0.14	0.08549999999999999	0.14665333272721764	0.06725	0.11424999999999999
Sel/DFE1	1000	2	3	0.11599999999999999	0.111	0.09260129588726065	0.0685	0.16099999999999998
Sel/DFE1	1000	3	8	0.083375	0.0555	0.06757205149214536	0.04875	0.07999999999999999
Sel/DFE1	1000	4	8	0.048875	0.0385	0.022254614288790924	0.0335	0.07150000000000001
Sel/DFE1	1000	5	6	0.117	0.043	0.183595206909113	0.035	0.058499999999999996
Sel/DFE1	1000	6	5	0.1522	0.115	0.15875043307027545	0.034	0.16
Sel/DFE1	1000	7	5	0.0698	0.052	0.049976994707565205	0.041	0.071
Sel/DFE1	1000	8	6	0.15183333333333332	0.10200000000000001	0.1702638149069457	0.0615	0.1305
Sel/DFE1	1000	9	10	0.0809	0.0465	0.10884897794651084	0.0345	0.065
Sel/DFE1	1000	10	12	0.08349999999999999	0.054	0.11670592413100855	0.0345	0.063
Sel/DFE1	1000	11	6	0.10333333333333332	0.0525	0.10226957840270325	0.02625	0.17624999999999996
Sel/DFE1	1000	12	10	0.1752	0.1635	0.13984419902162548	0.036000000000000004	0.31025
Sel/DFE1	1000	13	9	0.07955555555555556	0.065	0.0630795353326083	0.037	0.087
Sel/DFE1	1000	14	7	0.12957142857142856	0.115	0.11482574790068811	0.051000000000000004	0.147
Sel/DFE1	1000	15	11	0.06436363636363636	0.072	0.03185050306438731	0.033	0.08499999999999999
Sel/DFE1	1000	16	11	0.09772727272727273	0.049	0.10725398911843878	0.035	0.115
Sel/DFE1	1000	17	8	0.11925	0.0765	0.14239356927694652	0.04025	0.11800000000000001
Sel/DFE1	1000	18	8	0.10949999999999999	0.0555	0.1443448252325956	0.04025	0.08700000000000001
Sel/DFE1	1000	19	7	0.17585714285714285	0.10299999999999998	0.1592654268523969	0.051500000000000004	0.2985
Sel/DFE1	1000	20	9	0.132	0.098	0.12433422698517091	0.04	0.135
Sel/DFE1	1000	21	8	0.05575	0.039	0.03446633968712911	0.0285	0.08449999999999999
Sel/DFE1	1000	22	15	0.06406666666666666	0.049	0.04941438001615474	0.038	0.0675
Sel/DFE1	1000	23	9	0.1248888888888889	0.125	0.08122260221829335	0.048	0.192
Sel/DFE1	1000	24	7	0.05285714285714286	0.032	0.04168704263688566	0.030500000000000013	0.0545
Sel/DFE1	1000	25	7	0.08842857142857144	0.064	0.10450973980584641	0.0335	0.07100000000000001
Sel/DFE1	1000	26	16	0.09568750000000001	0.0645	0.08455902770648836	0.037	0.12125000000000001
Sel/DFE1	1000	27	6	0.057833333333333334	0.044	0.04025129397505957	0.0395	0.05525000000000001
Sel/DFE1	1000	28	9	0.13444444444444445	0.12	0.10911245473261875	0.044	0.14900000000000002
Sel/DFE1	1000	29	11	0.07045454545454545	0.039	0.0942076044025785	0.032	0.0595
Sel/DFE1	1000	30	7	0.11671428571428571	0.055	0.11837611567332644	0.044	0.1625
Sel/DFE1	1000	31	10	0.0917	0.0405	0.13867391807962864	0.029500000000000002	0.06849999999999999
Sel/DFE1	1000	32	11	0.11118181818181817	0.073	0.08876803273906456	0.047	0.1565
Sel/DFE1	1000	33	11	0.06927272727272728	0.052	0.04422237196056066	0.035	0.097
Sel/DFE1	1000	34	7	0.11742857142857142	0.043	0.13040048203241317	0.0395	0.157
Sel/DFE1	1000	35	9	0.07122222222222223	0.037	0.08280214033733937	0.028	0.044
Sel/DFE1	1000	36	5	0.122	0.037	0.1809627033396661	0.03	0.073
Sel/DFE1	1000	37	10	0.10300000000000001	0.055	0.1310530003047961	0.035250000000000004	0.10625
Sel/DFE1	1000	38	5	0.051	0.047	0.012144957801491116	0.044	0.053
Sel/DFE1	1000	39	6	0.06616666666666667	0.06	0.03553261412655515	0.051000000000000004	0.066
Sel/DFE1	1000	40	6	0.1475	0.129	0.12696889382837043	0.03675	0.24075
Sel/DFE1	1000	41	8	0.049125	0.0475	0.014788388302023602	0.0395	0.05675
Sel/DFE1	1000	42	5	0.0882	0.053	0.10421468226694357	0.031	0.058
Sel/DFE1	1000	43	5	0.0548	0.054	0.01930543964793343	0.041	0.064
Sel/DFE1	1000	44	4	0.10474999999999998	0.035500000000000004	0.14085778880369612	0.03275	0.10749999999999998
Sel/DFE1	1000	45	9	0.11833333333333333	0.069	0.13505276746516523	0.042	0.13
Sel/DFE1	1000	46	8	0.182	0.17300000000000001	0.14670475695861301	0.04650000000000001	0.29125
Sel/DFE1	1000	47	10	0.10980000000000001	0.051500000000000004	0.11992849721581793	0.040999999999999995	0.10500000000000001
Sel/DFE1	1000	48	9	0.13755555555555557	0.055	0.1597334585419654	0.043	0.143
Sel/DFE1	1000	49	11	0.09536363636363636	0.057	0.12156255404298867	0.034	0.069
Sel/DFE1	1000	50	4	0.0925	0.0615	0.0884024886527523	0.03125	0.12275
Sel/DFE1	1000	51	9	0.11855555555555555	0.093	0.09053467721142977	0.052	0.141
Sel/DFE1	1000	52	11	0.11945454545454545	0.068	0.10700688168184665	0.0505	0.169
Sel/DFE1	1000	53	11	0.11781818181818182	0.096	0.09145142774371343	0.059	0.139
Sel/DFE1	1000	54	5	0.1292	0.091	0.10832912812351073	0.045	0.212
Sel/DFE1	1000	55	4	0.1235	0.0685	0.13488884312647953	0.05325	0.13874999999999998
Sel/DFE1	1000	56	9	0.15433333333333332	0.082	0.14678981572302624	0.035	0.292
Sel/DFE1	1000	57	3	0.04633333333333333	0.047	0.0140118997046558	0.0395	0.0535
Sel/DFE1	1000	58	9	0.14944444444444444	0.129	0.13423217862263048	0.076	0.161
Sel/DFE1	1000	59	11	0.133	0.103	0.09279547402756234	0.091	0.1575
Sel/DFE1	1000	60	8	0.099	0.0635	0.11854474742837469	0.045500000000000006	0.07975
Sel/DFE1	1000	61	9	0.1322222222222222	0.054	0.17217053883996658	0.043	0.062
Sel/DFE1	1000	62	8	0.2565	0.281	0.17673790118219046	0.1095	0.397
Sel/DFE1	1000	63	11	0.09045454545454545	0.044	0.10541666247454777	0.0345	0.0805
Sel/DFE1	1000	64	6	0.08033333333333334	0.063	0.05695846439877632	0.04	0.10250000000000001
Sel/DFE1	1000	65	5	0.049999999999999996	0.049	0.02541653005427767	0.027	0.059
Sel/DFE1	1000	66	11	0.10436363636363637	0.066	0.10354349108203058	0.034	0.123
Sel/DFE1	1000	67	7	0.06328571428571428	0.052	0.03209212928281266	0.0445	0.0735
Sel/DFE1	1000	68	15	0.1232	0.073	0.10338361295955675	0.046	0.189
Sel/DFE1	1000	69	12	0.09983333333333333	0.038	0.1422173965406057	0.02875	0.07925
Sel/DFE1	1000	70	11	0.0689090909090909	0.051	0.04754462019083663	0.0325	0.0865
Sel/DFE1	1000	71	9	0.12977777777777777	0.055	0.13668739680176972	0.04	0.231
Sel/DFE1	1000	72	10	0.051699999999999996	0.0425	0.031012721404109135	0.03175	0.05175
Sel/DFE1	1000	73	6	0.09666666666666665	0.08349999999999996	0.05206406310178516	0.05249999999999999	0.13324999999999998
Sel/DFE1	1000	74	9	0.07933333333333334	0.038	0.0810246875958186	0.031	0.09
Sel/DFE1	1000	75	4	0.055249999999999994	0.055499999999999994	0.015945218719101973	0.04725	0.0635
Sel/DFE1	1000	76	6	0.035333333333333335	0.0305	0.01238816639647154	0.02625	0.0415
Sel/DFE1	1000	77	9	0.06822222222222223	0.042	0.07441736655139339	0.036	0.05600000000000005
Sel/DFE1	1000	78	4	0.08	0.0315	0.10138704716744312	0.028749999999999998	0.08275
Sel/DFE1	1000	79	12	0.14116666666666666	0.0695	0.14598121506384015	0.046000000000000006	0.21075
Sel/DFE1	1000	80	3	0.12399999999999999	0.052	0.1396889401491757	0.0435	0.16849999999999998
Sel/DFE1	1000	81	6	0.10099999999999999	0.0395	0.13647124239194133	0.028000000000000004	0.0885
Sel/DFE1	1000	82	5	0.19840000000000002	0.031	0.23294377003903755	0.029	0.446
Sel/DFE1	1000	83	10	0.09989999999999999	0.056	0.07894224330342897	0.041749999999999995	0.1745
Sel/DFE1	1000	84	5	0.1462	0.085	0.1353059496105031	0.043	0.248
Sel/DFE1	1000	85	10	0.11359999999999999	0.044	0.13226505375360662	0.02975	0.17124999999999996
Sel/DFE1	1000	86	5	0.1238	0.079	0.1558755914182846	0.033	0.081
Sel/DFE1	1000	87	11	0.098	0.05	0.09562217316083127	0.048	0.0755
Sel/DFE1	1000	88	10	0.062099999999999995	0.041499999999999995	0.0497782862077209	0.03075	0.07475
Sel/DFE1	1000	89	6	0.13866666666666666	0.0645	0.15034582357573711	0.06	0.14699999999999996
Sel/DFE1	1000	90	6	0.18683333333333332	0.1825	0.15240133420238375	0.05075	0.28275
Sel/DFE1	1000	91	2	0.078	0.078	0.007071067811865481	0.0755	0.0805
Sel/DFE1	1000	92	7	0.10842857142857143	0.058	0.1123281756622934	0.052000000000000025	0.11099999999999999
Sel/DFE1	1000	93	11	0.07372727272727272	0.037	0.0926812720123013	0.0295	0.053000000000000005
Sel/DFE1	1000	94	10	0.1205	0.058499999999999996	0.13355918371851316	0.036500000000000005	0.121
Sel/DFE1	1000	95	13	0.08569230769230769	0.051	0.10082111602188025	0.037	0.059
Sel/DFE1	1000	96	3	0.247	0.275	0.20444314613114326	0.15250000000000002	0.35550000000000004
Sel/DFE1	1000	97	11	0.08745454545454545	0.047	0.1301916768740334	0.035500000000000004	0.0555
Sel/DFE1	1000	98	4	0.22449999999999998	0.1785	0.1841711160850148	0.10975	0.29325
Sel/DFE1	1000	99	3	0.07466666666666666	0.043	0.06825198409814423	0.0355	0.098
Sel/DFE1	1000	100	11	0.09854545454545455	0.043	0.10313424614197132	0.035500000000000004	0.1075
Sel/DFE2	100	1	10	0.099	0.035	0.13386975428046138	0.03	0.05
Sel/DFE2	100	2	5	0.064	0.03	0.0654217089351845	0.03	0.05
Sel/DFE2	100	3	8	0.08625	0.05	0.08534593470944338	0.0375	0.08499999999999999
Sel/DFE2	100	4	8	0.0775	0.06	0.050355876377184486	0.0375	0.11000000000000001
Sel/DFE2	100	5	10	0.06	0.05	0.056960024968783544	0.0325	0.05
Sel/DFE2	100	6	3	0.049999999999999996	0.03	0.034641016151377546	0.03	0.06
Sel/DFE2	100	7	5	0.12000000000000002	0.04	0.17363755354185342	0.04	0.06
Sel/DFE2	100	8	4	0.0625	0.05	0.04031128874149274	0.0375	0.075
Sel/DFE2	100	9	3	0.043333333333333335	0.03	0.023094010767585032	0.03	0.05
Sel/DFE2	100	10	2	0.04	0.04	0.014142135623730954	0.035	0.045000000000000005
Sel/DFE2	100	11	6	0.04	0.035	0.012649110640673518	0.03	0.04750000000000001
Sel/DFE2	100	12	6	0.06666666666666667	0.055	0.04501851470969103	0.03	0.08750000000000001
Sel/DFE2	100	13	6	0.07	0.04	0.0629285308902091	0.0325	0.0775
Sel/DFE2	100	14	6	0.165	0.07500000000000001	0.16084153692376854	0.07	0.275
Sel/DFE2	100	15	7	0.11285714285714285	0.08	0.09534398874851098	0.035	0.16999999999999998
Sel/DFE2	100	16	4	0.06999999999999999	0.035	0.07348469228349534	0.03	0.075
